transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level,case_id,status,priority,investigator
16571,665,319.76,Wire,2025-07-14 19:15:39,Lebanon,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-00706,OPEN,HIGH,Unassigned
16589,1286,728.48,SWIFT,2025-07-14 11:01:45,Canada,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00707,OPEN,MEDIUM,Unassigned
16626,1619,3079.65,ACH,2025-09-19 05:20:42,United Kingdom,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00708,OPEN,MEDIUM,Unassigned
16636,569,1444.47,Check,2025-07-25 04:23:18,Syria,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00709,OPEN,HIGH,Unassigned
16661,333,681.43,Check,2025-08-04 17:48:04,Iran,North Korea,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-00710,OPEN,HIGH,Unassigned
16672,333,32428.16,ACH,2025-08-15 01:03:24,Iran,Russia,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-00711,OPEN,HIGH,Unassigned
16688,310,6431.63,ACH,2025-08-26 21:24:11,Canada,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00712,OPEN,HIGH,Unassigned
16703,1788,221.0,ACH,2025-09-10 16:10:52,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00713,OPEN,HIGH,Unassigned
16715,886,46155.38,Wire,2025-09-20 10:04:04,North Korea,Germany,0,0,0,0,0,0,65.0,65.0,-1,MEDIUM,CASE-00714,OPEN,MEDIUM,Unassigned
16722,552,27279.92,ACH,2025-08-06 04:45:07,North Korea,Australia,0,0,0,1,0,15,20.0,35.0,-1,LOW,CASE-00715,OPEN,MEDIUM,Unassigned
16771,707,63084.89,ACH,2025-09-06 02:45:18,Syria,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00716,OPEN,MEDIUM,Unassigned
16784,1571,1851.98,Check,2025-08-29 06:38:54,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00717,OPEN,HIGH,Unassigned
16786,94,2028.4,Wire,2025-09-29 01:33:58,Netherlands,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00718,OPEN,HIGH,Unassigned
16844,822,720.71,ACH,2025-08-22 08:31:10,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00719,OPEN,HIGH,Unassigned
16857,1787,8877.65,Check,2025-08-10 20:56:02,Sudan,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00720,OPEN,HIGH,Unassigned
16877,1222,50563.08,ACH,2025-08-29 03:08:57,United Arab Emirates,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00721,OPEN,HIGH,Unassigned
16883,558,818.94,Wire,2025-08-13 19:58:20,Australia,Syria,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-00722,OPEN,MEDIUM,Unassigned
16894,1239,2385.87,Check,2025-08-16 02:27:45,Afghanistan,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-00723,OPEN,HIGH,Unassigned
16911,1788,1033.84,Check,2025-08-10 10:37:55,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00724,OPEN,HIGH,Unassigned
16941,1601,553.82,Wire,2025-08-07 11:44:24,Syria,Singapore,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-00725,OPEN,MEDIUM,Unassigned
16949,828,1490.28,Check,2025-07-13 07:20:03,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00726,OPEN,HIGH,Unassigned
16950,4,2001.04,Wire,2025-07-07 12:25:47,Russia,Russia,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-00727,OPEN,MEDIUM,Unassigned
16983,1782,4792.36,Wire,2025-08-31 15:42:09,India,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00728,OPEN,HIGH,Unassigned
16985,189,4013.22,Check,2025-09-08 05:16:13,United Kingdom,Venezuela,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-00729,OPEN,MEDIUM,Unassigned
16999,1222,8748.62,ACH,2025-08-02 18:52:26,United Arab Emirates,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00730,OPEN,HIGH,Unassigned
17023,1782,1310.11,Wire,2025-08-22 16:16:45,India,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00731,OPEN,HIGH,Unassigned
17054,333,59479.71,ACH,2025-09-17 01:51:32,Iran,Venezuela,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00732,OPEN,HIGH,Unassigned
17058,1350,30279.62,ACH,2025-07-28 21:28:11,Singapore,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00733,OPEN,HIGH,Unassigned
17069,344,22030.0,SWIFT,2025-09-11 20:34:23,North Korea,Singapore,0,0,0,0,0,0,40.0,40.0,-1,MEDIUM,CASE-00734,OPEN,MEDIUM,Unassigned
17087,152,74446.37,Check,2025-07-15 10:14:43,Switzerland,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00735,OPEN,MEDIUM,Unassigned
17103,1554,2143.51,ACH,2025-08-11 11:21:57,Afghanistan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00736,OPEN,MEDIUM,Unassigned
17119,1560,3440.14,Check,2025-09-14 10:45:28,United Arab Emirates,North Korea,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-00737,OPEN,HIGH,Unassigned
17145,778,3321.34,Check,2025-09-30 10:33:40,France,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00738,OPEN,MEDIUM,Unassigned
17146,1849,230.91,ACH,2025-07-09 18:01:49,North Korea,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00739,OPEN,HIGH,Unassigned
17148,1823,64100.93,Wire,2025-07-06 08:44:55,Afghanistan,Japan,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-00740,OPEN,MEDIUM,Unassigned
17173,1181,9736.3,Check,2025-09-24 06:34:09,Iran,Switzerland,0,0,1,0,0,15,40.0,55.0,1,MEDIUM,CASE-00741,OPEN,MEDIUM,Unassigned
17181,1409,7738.48,Wire,2025-07-29 11:20:38,Iran,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00742,OPEN,HIGH,Unassigned
17206,254,3562.43,Wire,2025-07-24 08:01:05,North Korea,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-00743,OPEN,MEDIUM,Unassigned
17226,195,80.56,SWIFT,2025-07-12 17:44:23,Iran,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00744,OPEN,MEDIUM,Unassigned
17246,1395,46739.67,Wire,2025-09-27 02:52:23,Iran,France,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00745,OPEN,MEDIUM,Unassigned
17312,1539,827.25,ACH,2025-08-20 05:07:01,Russia,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00746,OPEN,MEDIUM,Unassigned
17332,944,1444.11,ACH,2025-08-12 17:46:26,Australia,Afghanistan,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-00747,OPEN,MEDIUM,Unassigned
17360,837,1925.78,SWIFT,2025-09-03 17:41:12,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00748,OPEN,HIGH,Unassigned
17373,1283,2807.75,Wire,2025-09-12 12:28:07,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00749,OPEN,HIGH,Unassigned
17419,1785,26906.24,SWIFT,2025-09-29 16:54:46,United States,North Korea,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-00750,OPEN,HIGH,Unassigned
17435,7,1385.14,SWIFT,2025-07-20 21:32:39,United States,Iran,1,1,0,1,0,75,0.0,75.0,1,HIGH,CASE-00751,OPEN,HIGH,Unassigned
17451,1102,530.96,SWIFT,2025-08-14 07:05:30,Iran,Iran,1,1,0,0,0,60,20.0,80.0,1,HIGH,CASE-00752,OPEN,HIGH,Unassigned
17462,1222,33409.66,Wire,2025-07-04 07:39:50,United Arab Emirates,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00753,OPEN,HIGH,Unassigned
17465,16,103922.56,ACH,2025-09-13 21:11:27,Iran,India,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00754,OPEN,MEDIUM,Unassigned
17486,1953,64751.28,SWIFT,2025-09-02 14:52:19,Germany,Lebanon,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00755,OPEN,MEDIUM,Unassigned
17494,1616,893.09,Check,2025-08-28 18:17:39,Netherlands,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00756,OPEN,MEDIUM,Unassigned
17497,1862,72722.3,Check,2025-07-16 22:38:17,France,North Korea,1,1,0,0,0,60,10.0,70.0,-1,HIGH,CASE-00757,OPEN,HIGH,Unassigned
17556,1593,965.35,SWIFT,2025-08-23 16:20:18,France,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00758,OPEN,HIGH,Unassigned
17566,1785,2314.84,SWIFT,2025-07-24 02:55:49,United States,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00759,OPEN,HIGH,Unassigned
17588,1546,92022.85,Check,2025-08-08 07:50:22,Sudan,India,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00760,OPEN,MEDIUM,Unassigned
17591,1343,72234.39,SWIFT,2025-07-06 10:40:26,Switzerland,Netherlands,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00761,OPEN,MEDIUM,Unassigned
17594,871,82502.9,ACH,2025-08-24 03:55:07,United States,Germany,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00762,OPEN,MEDIUM,Unassigned
17655,1779,2852.87,Wire,2025-09-21 19:28:57,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00763,OPEN,HIGH,Unassigned
17663,112,1488.36,Wire,2025-09-10 02:22:27,France,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00764,OPEN,MEDIUM,Unassigned
17707,714,29.44,Check,2025-07-16 04:22:45,France,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00765,OPEN,HIGH,Unassigned
17714,863,2884.85,ACH,2025-07-06 14:41:37,Japan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00766,OPEN,MEDIUM,Unassigned
17728,1283,6440.55,ACH,2025-08-27 19:59:06,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00767,OPEN,HIGH,Unassigned
17752,376,89799.29,Wire,2025-07-23 07:54:04,United States,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00768,OPEN,MEDIUM,Unassigned
17757,310,12986.72,SWIFT,2025-09-08 06:01:45,Canada,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00769,OPEN,HIGH,Unassigned
17803,592,2260.04,ACH,2025-07-28 06:57:46,Iran,Sudan,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00770,OPEN,MEDIUM,Unassigned
17834,1216,8822.13,SWIFT,2025-08-01 23:34:49,China,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00771,OPEN,HIGH,Unassigned
17845,1879,792.53,ACH,2025-09-01 13:55:36,Australia,North Korea,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-00772,OPEN,HIGH,Unassigned
17851,94,434.81,Check,2025-09-27 00:45:06,Netherlands,Venezuela,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-00773,OPEN,HIGH,Unassigned
17878,828,10217.36,Check,2025-08-28 02:14:45,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00774,OPEN,HIGH,Unassigned
17887,1618,698.43,SWIFT,2025-07-03 17:27:21,Venezuela,Syria,1,0,0,1,0,55,0.0,55.0,1,MEDIUM,CASE-00775,OPEN,MEDIUM,Unassigned
17914,333,103.16,Check,2025-07-27 23:09:32,Iran,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00776,OPEN,HIGH,Unassigned
17919,1667,30891.62,SWIFT,2025-09-02 21:16:13,Sudan,China,0,0,0,1,0,15,20.0,35.0,-1,LOW,CASE-00777,OPEN,MEDIUM,Unassigned
17921,1206,3968.21,Check,2025-08-06 10:02:41,Japan,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00778,OPEN,HIGH,Unassigned
17958,97,1328.05,Wire,2025-09-13 00:39:09,Syria,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00779,OPEN,HIGH,Unassigned
17971,751,1660.84,ACH,2025-09-02 02:08:17,Russia,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00780,OPEN,HIGH,Unassigned
18006,1283,6737.31,Check,2025-08-15 12:24:52,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00781,OPEN,HIGH,Unassigned
18014,1283,4164.6,Wire,2025-09-10 10:23:11,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00782,OPEN,HIGH,Unassigned
18039,1142,38687.21,Check,2025-08-27 09:36:32,Sudan,Sudan,1,0,0,0,0,40,25.0,65.0,-1,MEDIUM,CASE-00783,OPEN,MEDIUM,Unassigned
18067,1540,70612.14,SWIFT,2025-09-19 02:31:08,India,Switzerland,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00784,OPEN,MEDIUM,Unassigned
18100,1787,1244.21,Wire,2025-09-11 07:25:18,Sudan,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00785,OPEN,HIGH,Unassigned
18143,1389,126091.69,SWIFT,2025-09-18 03:21:20,United Kingdom,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00786,OPEN,MEDIUM,Unassigned
18195,1778,29246.77,Check,2025-07-05 10:13:02,Singapore,Russia,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM,CASE-00787,OPEN,MEDIUM,Unassigned
18213,1022,102990.06,ACH,2025-09-01 17:16:25,Japan,India,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00788,OPEN,MEDIUM,Unassigned
18241,1503,1276.04,Wire,2025-09-11 16:07:47,Venezuela,Afghanistan,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-00789,OPEN,MEDIUM,Unassigned
18279,714,1518.07,ACH,2025-07-14 11:39:54,France,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00790,OPEN,HIGH,Unassigned
18295,620,574.79,Wire,2025-09-28 17:08:20,Lebanon,Sudan,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-00791,OPEN,MEDIUM,Unassigned
18381,97,2919.07,Check,2025-07-08 17:37:40,Syria,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00792,OPEN,HIGH,Unassigned
18421,1200,84295.27,Wire,2025-09-08 01:35:54,Canada,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00793,OPEN,MEDIUM,Unassigned
18431,1915,49825.21,ACH,2025-08-25 01:12:48,North Korea,Switzerland,0,0,0,0,0,0,30.0,30.0,-1,LOW,CASE-00794,OPEN,MEDIUM,Unassigned
18444,832,591.64,SWIFT,2025-09-14 23:32:18,Sudan,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00795,OPEN,HIGH,Unassigned
18447,1862,113206.61,Check,2025-08-16 17:09:52,France,Japan,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00796,OPEN,MEDIUM,Unassigned
18455,1421,561.95,Wire,2025-09-12 12:56:38,United States,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00797,OPEN,HIGH,Unassigned
18518,710,90000.34,Check,2025-09-03 13:17:48,Afghanistan,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00798,OPEN,MEDIUM,Unassigned
18555,1571,1604.94,Check,2025-09-03 09:46:51,Switzerland,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00799,OPEN,HIGH,Unassigned
18607,1243,64216.24,Wire,2025-09-19 04:29:03,Germany,United States,0,0,0,0,1,10,25.0,35.0,-1,LOW,CASE-00800,OPEN,MEDIUM,Unassigned
18608,19,177022.8,Wire,2025-09-29 18:05:08,India,France,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00801,OPEN,MEDIUM,Unassigned
18618,1216,50469.82,Check,2025-08-21 02:56:56,China,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00802,OPEN,HIGH,Unassigned
18647,1754,107.86,ACH,2025-07-17 17:11:19,United States,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00803,OPEN,HIGH,Unassigned
18697,939,189102.75,ACH,2025-09-03 15:42:52,Japan,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00804,OPEN,MEDIUM,Unassigned
18705,1323,2775.23,Check,2025-09-12 02:59:55,Syria,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00805,OPEN,HIGH,Unassigned
18719,1782,4722.98,Wire,2025-08-13 02:11:23,India,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00806,OPEN,HIGH,Unassigned
18735,1866,374.81,Check,2025-09-15 16:44:45,France,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00807,OPEN,MEDIUM,Unassigned
18737,1787,45208.53,Check,2025-07-13 11:32:36,Sudan,Syria,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00808,OPEN,HIGH,Unassigned
18740,1785,973.68,Wire,2025-08-16 12:23:53,United States,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00809,OPEN,HIGH,Unassigned
18745,1923,2132.28,Check,2025-09-28 09:34:51,Afghanistan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00810,OPEN,MEDIUM,Unassigned
18773,1161,37266.61,Wire,2025-09-24 06:07:55,Iran,Germany,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00811,OPEN,MEDIUM,Unassigned
18784,1186,9765.18,Check,2025-08-10 02:57:03,India,Sudan,1,0,1,0,0,55,30.0,85.0,-1,HIGH,CASE-00812,OPEN,HIGH,Unassigned
18833,930,126306.87,Check,2025-09-26 04:33:25,Netherlands,France,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00813,OPEN,MEDIUM,Unassigned
18869,1593,2442.41,Wire,2025-08-08 18:33:45,France,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00814,OPEN,HIGH,Unassigned
18871,583,197.79,Wire,2025-08-15 11:37:03,North Korea,Japan,0,0,0,1,0,15,40.0,55.0,1,MEDIUM,CASE-00815,OPEN,MEDIUM,Unassigned
18881,1425,417.46,Wire,2025-09-16 14:09:54,India,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-00816,OPEN,HIGH,Unassigned
18894,1212,3267.16,Wire,2025-08-12 02:09:04,Australia,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00817,OPEN,MEDIUM,Unassigned
18899,1849,302.1,Wire,2025-09-23 07:42:25,North Korea,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00818,OPEN,HIGH,Unassigned
18909,254,21024.14,Wire,2025-08-03 04:36:19,North Korea,Iran,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-00819,OPEN,HIGH,Unassigned
18914,1771,685.18,Wire,2025-09-20 10:22:50,United Arab Emirates,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00820,OPEN,HIGH,Unassigned
18936,1785,4257.2,Check,2025-08-18 19:34:08,United States,Afghanistan,0,0,0,1,0,15,50.0,65.0,1,MEDIUM,CASE-00821,OPEN,MEDIUM,Unassigned
19006,1027,1613.76,ACH,2025-08-03 09:54:04,Russia,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00822,OPEN,HIGH,Unassigned
19022,585,783.61,SWIFT,2025-07-10 01:36:41,Japan,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00823,OPEN,HIGH,Unassigned
19030,344,17052.6,Check,2025-07-24 10:44:53,North Korea,Japan,0,0,0,1,0,15,40.0,55.0,-1,MEDIUM,CASE-00824,OPEN,MEDIUM,Unassigned
19044,1665,225.23,ACH,2025-08-22 00:24:48,Syria,Syria,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00825,OPEN,MEDIUM,Unassigned
19095,1771,1177.79,Wire,2025-07-19 10:40:01,United Arab Emirates,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00826,OPEN,HIGH,Unassigned
19149,751,7634.45,ACH,2025-08-18 13:41:01,Russia,Sudan,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00827,OPEN,HIGH,Unassigned
19170,1216,53470.21,SWIFT,2025-08-18 18:46:16,China,Sudan,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00828,OPEN,HIGH,Unassigned
19228,333,2613.69,Wire,2025-08-18 00:49:10,Iran,Russia,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-00829,OPEN,HIGH,Unassigned
19262,15,2841.75,SWIFT,2025-07-24 16:23:34,Singapore,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00830,OPEN,MEDIUM,Unassigned
19283,1571,67603.03,Wire,2025-08-15 10:36:31,Switzerland,North Korea,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-00831,OPEN,HIGH,Unassigned
19292,1785,1142.5,ACH,2025-09-30 21:40:07,United States,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00832,OPEN,HIGH,Unassigned
19296,731,56.04,Wire,2025-09-05 05:20:20,Syria,Sudan,1,0,0,1,0,55,55.0,110.0,-1,HIGH,CASE-00833,OPEN,HIGH,Unassigned
19305,1216,7405.22,SWIFT,2025-09-10 16:01:06,China,Iran,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-00834,OPEN,HIGH,Unassigned
19336,451,581.16,ACH,2025-07-22 23:03:36,Afghanistan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00835,OPEN,MEDIUM,Unassigned
19345,403,2548.61,Wire,2025-07-07 03:45:39,Syria,Afghanistan,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-00836,OPEN,MEDIUM,Unassigned
19362,1571,902.22,Wire,2025-09-01 02:07:28,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00837,OPEN,HIGH,Unassigned
19376,1593,3930.87,Wire,2025-07-30 09:02:02,France,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00838,OPEN,HIGH,Unassigned
19395,1522,151425.62,SWIFT,2025-08-24 01:27:42,Sudan,France,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00839,OPEN,MEDIUM,Unassigned
19399,911,1234.69,ACH,2025-09-02 00:57:13,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00840,OPEN,HIGH,Unassigned
19459,1195,4232.77,Wire,2025-08-26 17:00:50,Sudan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00841,OPEN,MEDIUM,Unassigned
19524,1849,35778.28,Wire,2025-07-23 20:48:00,North Korea,Sudan,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00842,OPEN,HIGH,Unassigned
19542,962,57474.54,ACH,2025-07-04 20:41:35,Iran,India,0,0,0,0,0,0,40.0,40.0,-1,MEDIUM,CASE-00843,OPEN,MEDIUM,Unassigned
19589,1533,194.08,Check,2025-08-04 11:50:22,Switzerland,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00844,OPEN,MEDIUM,Unassigned
19653,1660,2714.37,ACH,2025-08-17 15:18:33,Russia,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00845,OPEN,HIGH,Unassigned
19673,131,2272.48,SWIFT,2025-09-09 07:49:13,Sudan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00846,OPEN,MEDIUM,Unassigned
19697,310,1146.98,SWIFT,2025-07-19 19:53:09,Canada,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00847,OPEN,HIGH,Unassigned
19702,1779,206.82,Check,2025-08-18 10:47:38,Lebanon,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00848,OPEN,HIGH,Unassigned
19703,495,454.55,SWIFT,2025-08-01 22:20:51,Canada,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00849,OPEN,MEDIUM,Unassigned
19751,254,97.23,SWIFT,2025-08-13 19:58:33,North Korea,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-00850,OPEN,MEDIUM,Unassigned
19758,1823,78918.23,ACH,2025-07-17 03:21:49,Afghanistan,China,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-00851,OPEN,MEDIUM,Unassigned
19780,1222,1556.29,Wire,2025-07-13 14:33:24,United Arab Emirates,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00852,OPEN,HIGH,Unassigned
19793,1788,2644.92,Wire,2025-09-15 03:54:47,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00853,OPEN,HIGH,Unassigned
19801,796,566.0,Wire,2025-09-12 13:23:11,United States,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00854,OPEN,MEDIUM,Unassigned
19817,1350,663.09,Check,2025-07-14 04:23:30,Singapore,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00855,OPEN,HIGH,Unassigned
19837,731,682.56,SWIFT,2025-09-21 04:22:54,Syria,Syria,1,0,0,0,0,40,55.0,95.0,1,HIGH,CASE-00856,OPEN,HIGH,Unassigned
19847,1202,2790.48,Check,2025-07-23 19:58:11,Switzerland,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00857,OPEN,MEDIUM,Unassigned
19857,97,450.56,Check,2025-07-09 11:21:33,Syria,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00858,OPEN,HIGH,Unassigned
19867,665,836.78,SWIFT,2025-09-18 13:29:45,Lebanon,North Korea,1,1,0,1,0,75,55.0,130.0,-1,HIGH,CASE-00859,OPEN,HIGH,Unassigned
19873,1438,753.62,SWIFT,2025-07-09 09:32:31,Sudan,Syria,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-00860,OPEN,MEDIUM,Unassigned
19899,425,58547.58,ACH,2025-07-21 14:04:00,Syria,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00861,OPEN,MEDIUM,Unassigned
